searchStrings	author_id	citedby_url	container_type	eprint_url	filled	gsrank	num_citations	pub_url	source	url_add_sclib	url_related_articles	url_scholarbib	['bib']abstract	['bib']author	['bib']bib_id	['bib']booktitle	['bib']institution	['bib']journal	['bib']month	['bib']note	['bib']number	['bib']organization	['bib']pages	['bib']pub_type	['bib']pub_year	['bib']publisher	['bib']school	['bib']title	['bib']venue	['bib']volume
[4, 5, 10, 11, 13, 14]	['lElmtfgAAAAJ', '']	/scholar?cites=16655943206880300029&as_sdt=5,33&sciodt=0,33&hl=en	Publication	NA	True	1	24	https://ieeexplore.ieee.org/abstract/document/5451322/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutomating%2Bfunction%2Bpoints%2Banalysis%2Bbased%2Bon%2Bfunctional%2Band%2Bnon%2Bfunctional%2Brequirements%2Btext%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=_UsuhRnMJecJ&ei=R2S6Ze_nL-jSy9YP4am1oAs&json=	/scholar?q=related:_UsuhRnMJecJ:scholar.google.com/&scioq=Automating+function+points+analysis+based+on+functional+and+non+functional+requirements+text&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:_UsuhRnMJecJ:scholar.google.com/&output=cite&scirp=0&hl=en	Function Points (FP) are widely used as a basis to estimate software development cost and efforts. At the requirements level several estimation tools have been developed, but these tools use unified modeling language (UML) diagram. However, not all requirements documents include supplementary UML diagram. This paper describes the development of an automated tool to estimate size of software projects based on requirements text. There are two main processes in this method, namely (i) goal and scenario based requirements	Adem, Noureldin AZ and Kasirun, Zarinah M	adem2010automating	2010 The 2nd International Conference on Computer and Automation Engineering (ICCAE)	NA	NA	NA	NA	NA	IEEE	664--669	inproceedings	2010	NA	NA	Automating function points analysis based on functional and non functional requirements text	2010 The 2nd International …	5
[4]	['cRtM1NYAAAAJ', '']	NA	Publication	https://www.ajol.info/index.php/gjmas/article/download/50814/39501	True	1	0	https://www.ajol.info/index.php/gjmas/article/view/50814	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAutomating%2Bthe%2Bmanagement%2Bof%2Bsoftware%2Bprojects%2Bin%2Ba%2Bdeveloping%2Bit%2Beconomy%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=fISGVv8gknMJ&ei=KWq6ZfeENpXKy9YPwpWggAk&json=	/scholar?q=related:fISGVv8gknMJ:scholar.google.com/&scioq=Automating+the+management+of+software+projects+in+a+developing+it+economy&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:fISGVv8gknMJ:scholar.google.com/&output=cite&scirp=0&hl=en	Software project management is the control of the transformation of users' requirements and resources into a successful software result (product). This work automates the management of software projects in an emerging IT economy like Nigeria. It also explores the simulation of management practices such as configuration management and risk management. The COCOMO II model was employed for the estimation process, while the Risk Model from The American Systems Corporation (ASC) was used for risk management. Experimental data	Arikpo, II and Osofisan, AO	arikpo2009automating	NA	NA	Global Journal of Mathematical Sciences	NA	NA	1	NA	NA	article	2009	NA	NA	Automating the management of software projects in a developing it economy	Global Journal of Mathematical Sciences	8
[1, 2, 3, 4, 5, 6, 31, 32, 33]	['7FpDNzYAAAAJ', 'nKgzDp4AAAAJ']	/scholar?cites=5010627181077016875&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://dergipark.org.tr/en/download/article-file/341040	True	1	3	https://dergipark.org.tr/en/pub/gazimmfd/article/337641	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DA%25C3%25A7%25C4%25B1k%2Bkaynak%2Bkodlu%2Byaz%25C4%25B1l%25C4%25B1mlar%25C4%25B1n%2Bproblem%2Bve%2B%25C3%25A7%25C3%25B6z%25C3%25BCm%2Balan%25C4%25B1%2B%25C3%25B6l%25C3%25A7%25C3%25BCleri%2Baras%25C4%25B1ndaki%2Bilinti%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=KzEDrt9SiUUJ&ei=lLYBZsvVJN-86rQP3_CXmAk&json=	/scholar?q=related:KzEDrt9SiUUJ:scholar.google.com/&scioq=A%C3%A7%C4%B1k+kaynak+kodlu+yaz%C4%B1l%C4%B1mlar%C4%B1n+problem+ve+%C3%A7%C3%B6z%C3%BCm+alan%C4%B1+%C3%B6l%C3%A7%C3%BCleri+aras%C4%B1ndaki+ilinti&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:KzEDrt9SiUUJ:scholar.google.com/&output=cite&scirp=0&hl=en	Halen kullanılmakta olan yazılım büyüklüğü ölçümü ve efor kestirimleri genellikle geliştirilecek olan yazılımın detaylı gereksinimlerini temel girdi olarak kullanırlar ve büyüklük ölçümü için belirli bir zamana ve uzmanlığa ihtiyaç duyarlar. Bu çalışma, açık kaynak kodlu yazılımların problem alanı ölçüleri (isim ve fiil sayıları) ile çözüm alanı ölçüleri (yazılım sınıf ve yordam sayıları) arasındaki ilintiyi incelemektedir. Makalede 27 açık kaynak kodlu yazılım projesi değerlendirilmiştir. Problem alanının (kavramsal) büyüklüğü ile çözüm alanının	AYYILDIZ, T{\"u}lin ER{\c{C}}ELEB{\.I} and Ko{\c{c}}yi{\u{g}}it, Altan	ayyildiz2017accik	NA	NA	Gazi {\"U}niversitesi M{\"u}hendislik Mimarl{\i}k Fak{\"u}ltesi Dergisi	NA	NA	3	NA	NA	article	2017	Gazi University	NA	A{\c{c}}{\i}k kaynak kodlu yaz{\i}l{\i}mlar{\i}n problem ve {\c{c}}{\"o}z{\"u}m alan{\i} {\"o}l{\c{c}}{\"u}leri aras{\i}ndaki ilinti	Gazi Üniversitesi Mühendislik Mimarlık …	32
[1, 2, 4, 5]	['', '', '', '']	/scholar?cites=14584674170714164372&as_sdt=40005&sciodt=0,10&hl=en	Publication	NA	True	1	143	https://www.taylorfrancis.com/books/mono/10.1201/9781315214740/dictionary-computer-science-engineering-technology-ian-oppermann-ling-guan-john-draper-igor-hawryszkiewyc-john-patterson-john-harauz-pierfrancesco-bellini-anthony-ashbrook-john-zaleski-joshua-hale-stefan-edelkamp-amy-apon-paul-black-kim-larsen-venna-mendiratta-carter-bays-sathiamoorthy-manoharan-jonathan-meddes-edoardo-biagioni-patrick-rodgers-david-monniaux-roderick-alexan-mckenzie-susan-dickey-mustafa-ege-leonard-franken-art-kagel-mart-molle-joseph-newcomer-robert-seiner-sandeep-shukla-gordon-watson-shikharesh-majumdar-vladimir-zabrodsky-philip-laplante-marco-gori-haldun-hadimioglu-peter-fenwick-lars-bengtsson-paolo-nesi-fredrik-dahlgren-craig-robertson-rajeev-shorey-joachim-charzinski-hau-san-wong-colm-riordan-bob-fisher-fabrizio-fioranvanti-naoufel-werghi-christopher-lee-kuszmavl-chris-verhof-brian-henderson-sellers-joseph-ganley-ian-sommerville-amos-omondi-conrado-martinez	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DB.%2BTECH%25E2%2580%2593COMPUTER%2BSCIENCE%2B%2526%2BENGINEERING%26hl%3Den%26as_sdt%3D0,10&citilm=1&update_op=library_add&info=lIw7puIrZ8oJ&ei=8Rq6ZbCEKs-My9YPwOepsAQ&json=	/scholar?q=related:lIw7puIrZ8oJ:scholar.google.com/&scioq=B.+TECH%E2%80%93COMPUTER+SCIENCE+%26+ENGINEERING&hl=en&as_sdt=0,10	/scholar?hl=en&q=info:lIw7puIrZ8oJ:scholar.google.com/&output=cite&scirp=0&hl=en	approach with fault-tolerance, I sought to partition the dictionary by defining areas that  covered all aspects of Computer Science, Computer Engineering, and Computer Technology.	Laplante, Philip A and Werghi, Naoufel and Kuszmavl, Christopher Lee and Verhof, Chris and Henderson-Sellers, Brian and Ganley, Joseph L and Sommerville, Ian and Omondi, Amos R and Guan, Ling and Gori, Marco and others	laplante2017dictionary	NA	NA	NA	NA	NA	NA	NA	NA	book	2017	CRC Press	NA	Dictionary of computer science, engineering and technology	NA	NA
[4]	['', 'hdfoATgAAAAJ', '']	NA	Publication	http://world-comp.org/preproc2014/BIC3399.pdf	True	1	0	http://world-comp.org/preproc2014/BIC3399.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DBIOBase:%2BAn%2BAdaptable%2BBiometric%2BTool%2B%2526%2BDatabase%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=y0niZtEUBNQJ&ei=emi6ZYnwMYrLy9YPmdyDiA4&json=	/scholar?q=related:y0niZtEUBNQJ:scholar.google.com/&scioq=BIOBase:+An+Adaptable+Biometric+Tool+%26+Database&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:y0niZtEUBNQJ:scholar.google.com/&output=cite&scirp=0&hl=en	BIOBase is an adaptable biometric database coupled with a database frontend that allows access to and view of the data in the database. The database is designed to enable access to multiple biometric modalities in a single database and the addition of different biometric modalities to the database without having to change any of the database tables. BIOBase reduces scripting and enhances the ease with which users can access the data. In addition, users can select and copy files to be used in an experiment to a location of their choice as	Brown, Christine and Ricanek, Karl and Simmonds, Devon M	brown2014biobase	Proceedings of the International Conference on Bioinformatics \& Computational Biology (BIOCOMP)	NA	NA	NA	NA	NA	The Steering Committee of The World Congress in Computer Science, Computer~…	1	inproceedings	2014	NA	NA	BIOBase: An Adaptable Biometric Tool \& Database	Proceedings of the …	NA
[4]	['']	/scholar?cites=14024255204576164211&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	69	https://ieeexplore.ieee.org/abstract/document/972773/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DBayesian%2Banalysis%2Bof%2Bsoftware%2Bcost%2Band%2Bquality%2Bmodels%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=c3kvDM4poMIJ&ei=S2y6ZaepE6-Oy9YPhNiH8As&json=	/scholar?q=related:c3kvDM4poMIJ:scholar.google.com/&scioq=Bayesian+analysis+of+software+cost+and+quality+models&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:c3kvDM4poMIJ:scholar.google.com/&output=cite&scirp=0&hl=en	Due to the pervasive nature of software, software-engineering practitioners have continuously expressed their concerns over their inability to accurately predict the cost, schedule and quality of a software product under development. Thus, one of the most important objectives of the software engineering community has been to develop useful models that constructively explain the software development lifecycle and accurately predict the cost, schedule and quality of developing a software product. Most of the existing	Chulani, Sunita	chulani2001bayesian	Proceedings IEEE International Conference on Software Maintenance. ICSM 2001	NA	NA	NA	NA	NA	IEEE	565--568	inproceedings	2001	NA	NA	Bayesian analysis of software cost and quality models	… Conference on Software Maintenance. ICSM 2001	NA
[4, 5, 6, 10, 11, 12, 31, 33, 35]	['zYKpvl4AAAAJ', 'ZJWYr5YAAAAJ', 'vJysSgUAAAAJ', '']	NA	Publication	https://open.metu.edu.tr/bitstream/handle/11511/49586/T1RnM016TT0.pdf	True	1	0	https://open.metu.edu.tr/handle/11511/49586	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DB%25C3%25BCt%25C3%25BCnle%25C5%259Fik%2Byaz%25C4%25B1l%25C4%25B1m%2Bkestirim%2By%25C3%25B6ntemi%2Bve%2Bara%25C3%25A7%2Bseti%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=XaTG0GExdYcJ&ei=R80BZt3pDcDLy9YP6OOl6Ag&json=	/scholar?q=related:XaTG0GExdYcJ:scholar.google.com/&scioq=B%C3%BCt%C3%BCnle%C5%9Fik+yaz%C4%B1l%C4%B1m+kestirim+y%C3%B6ntemi+ve+ara%C3%A7+seti&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:XaTG0GExdYcJ:scholar.google.com/&output=cite&scirp=0&hl=en	Yazılım büyüklük ölçme, yazılım mühendisliğinin önemli sorunlarından biri olmaya devam etmektedir. Kapsamlı yazılım geliştirme projelerinde iyi tanımlanmış bir büyüklük temel çizgisi olmadan, gerek yazılım işgücü ve maliyet kestirimi gerekse yazılım proje planlama ve kontrolü olanaksızdır. Yazılım kestiriminden kaynaklanan proje yönetimi ile ilgili sorunları çözüme kavuşturabilmek için yazılım büyüklük ölçme ve kestirimi ile ilgili birçok yaklaşım geliştirilmiştir. Bunların	Demir{\"o}rs, Onur and T{\"u}retken, Oktay and {\"O}zcan Top, {\"O}zden and {\"O}zkan, Bar{\i}{\c{s}} and Ungan, Erdir	demirors2010butunlecsik	NA	NA	NA	NA	NA	NA	NA	NA	article	2010	NA	NA	B{\"u}t{\"u}nle{\c{s}}ik yaz{\i}l{\i}m kestirim y{\"o}ntemi ve ara{\c{c}} seti	NA	NA
[4, 5, 6, 31, 33]	['', '']	NA	Publication	https://www.collectionscanada.gc.ca/obj/thesescanada/vol2/002/nq96639.pdf	True	1	0	https://www.collectionscanada.gc.ca/obj/thesescanada/vol2/002/nq96639.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOMME%2BEXIGENCE%2BPARTIELLE%2B%25C3%2580%2BL%2527OBTENTION%2BDU%2BDOCTORAT%2BEN%2BG%25C3%2589NIE%2BPH.%2BD.%26hl%3Den%26as_sdt%3D0,10&citilm=1&update_op=library_add&info=QWQODkUO9GEJ&ei=qW26ZebkHIrLy9YPmdyDiA4&json=	/scholar?q=related:QWQODkUO9GEJ:scholar.google.com/&scioq=COMME+EXIGENCE+PARTIELLE+%C3%80+L%27OBTENTION+DU+DOCTORAT+EN+G%C3%89NIE+PH.+D.&hl=en&as_sdt=0,10	/scholar?hl=en&q=info:QWQODkUO9GEJ:scholar.google.com/&output=cite&scirp=0&hl=en	et feront l’objet d’une analyse détaillée dans cette thèse : les modèles d’erreur non-linéaire   pas chose facile, ni d’ailleurs être le premier étudiant au doctorat dans un laboratoire de re-	GIROUX, RICHARD and D’APPLICATION, NOUVEAUX PARADIGMES	girouxcomme	NA	NA	NA	NA	NA	NA	NA	NA	article	NA	NA	NA	COMME EXIGENCE PARTIELLE {\`A} L’OBTENTION DU DOCTORAT EN G{\'E}NIE Ph. D.	NA	NA
[4, 5]	['']	NA	Publication	https://repository.its.ac.id/71599/1/5212100171-undergraduate-theses.pdf	True	1	0	https://repository.its.ac.id/71599/1/5212100171-undergraduate-theses.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOMPARATIVE%2BANALYSIS%2BOF%2BSOFTWARE%2BPROJECT%2BEFFORT%2BESTIMATION%2BUSING%2BFUNCTION%2BPOINT%2BMETHOD%2BWITH%2BUSE%2BCASE%2BDOCUMENT,%2BDATA%2B%25E2%2580%25A6%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=FHmYFoGcxugJ&ei=amO6ZYuZDemV6rQP866UsAQ&json=	/scholar?q=related:FHmYFoGcxugJ:scholar.google.com/&scioq=COMPARATIVE+ANALYSIS+OF+SOFTWARE+PROJECT+EFFORT+ESTIMATION+USING+FUNCTION+POINT+METHOD+WITH+USE+CASE+DOCUMENT,+DATA+%E2%80%A6&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:FHmYFoGcxugJ:scholar.google.com/&output=cite&scirp=0&hl=en	Function point method is a method of estimation effort used to measure the value functionality. Measurement software project effort estimation using function points aim to get the size of the duration and the amount of resources required by a software project The problem that arises is, there are no studies showing input documents which are capable of providing accurate closest influence on the analysis of the calculation of estimated effort. So, there should be a comparative analysis of the accuracy of effort estimation of software	PERMATASARI, ROCHMA	permatasaricomparative	NA	NA	NA	NA	NA	NA	NA	NA	article	NA	NA	NA	COMPARATIVE ANALYSIS OF SOFTWARE PROJECT EFFORT ESTIMATION USING FUNCTION POINT METHOD WITH USE CASE DOCUMENT, DATA FLOW DIAGRAM, AND NATURAL LANGUAGE	NA	NA
[4, 6, 19, 21, 31, 33, 38]	['OPgX8FoAAAAJ', 'JcyHeLYAAAAJ']	/scholar?cites=9469196219956605139&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	7	https://ieeexplore.ieee.org/abstract/document/7000113/	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOSMIC%2Bapproximate%2Bsizing%2Busing%2Ba%2Bfuzzy%2Blogic%2Bapproach:%2Ba%2Bquantitative%2Bcase%2Bstudy%2Bwith%2Bindustry%2Bdata%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=0zD8xspXaYMJ&ei=vHTcZd3xN7DDy9YPzfW0sAI&json=	/scholar?q=related:0zD8xspXaYMJ:scholar.google.com/&scioq=COSMIC+approximate+sizing+using+a+fuzzy+logic+approach:+a+quantitative+case+study+with+industry+data&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:0zD8xspXaYMJ:scholar.google.com/&output=cite&scirp=0&hl=en	In software engineering, the standards for functional size measurement require that the functionality to be measured be fully known for accurate measurement results. Therefore, in the early phases of software development, when there is a lack of detail, approximate sizing approaches must be used instead of the standards themselves. Approximate sizing techniques are typically based on the analysis of historical data of the functional size of a number of completed projects within an organization. For organizations without historical	Souto, Francisco Vald{\'e}s and Abran, Alain	souto2014cosmic	2014 Joint Conference of the International Workshop on Software Measurement and the International Conference on Software Process and Product Measurement	NA	NA	NA	NA	NA	IEEE	282--292	inproceedings	2014	NA	NA	COSMIC approximate sizing using a fuzzy logic approach: a quantitative case study with industry data	2014 Joint Conference of the International …	NA
[4, 5, 6, 31, 33]	['', 'JcyHeLYAAAAJ']	/scholar?cites=17627831805091626532&as_sdt=2005&sciodt=0,5&hl=en	Publication	NA	True	1	54	https://books.google.com/books?hl=en&lr=&id=1fFdhxO8mnIC&oi=fnd&pg=PP1&dq=COSMIC+function+points:+theory+and+advanced+practices&ots=MLAp1hOGK9&sig=J7OwcAjwSGqWcYPqhvGXehrdvVQ	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOSMIC%2Bfunction%2Bpoints:%2Btheory%2Band%2Badvanced%2Bpractices%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=JL7RZqGjovQJ&ei=mXTcZc7cCtvWy9YP6f6YsAI&json=	/scholar?q=related:JL7RZqGjovQJ:scholar.google.com/&scioq=COSMIC+function+points:+theory+and+advanced+practices&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:JL7RZqGjovQJ:scholar.google.com/&output=cite&scirp=0&hl=en	Designed to conform to the ISO/IEC standard 14143, the Common Software Measurement International Consortium (COSMIC) Function Point method has become the major estimation technique based on international standards for building software-intensive systems. COSMIC Function Points: Theory and Advanced Practices supplies a cutting-edge look at current a	Dumke, Reiner and Abran, Alain	dumke2016cosmic	NA	NA	NA	NA	NA	NA	NA	NA	book	2016	CRC Press	NA	COSMIC function points: theory and advanced practices	NA	NA
[4, 5, 6, 33]	['JcyHeLYAAAAJ', '', '']	/scholar?cites=8665431806539681027&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://publicationslist.org.s3.amazonaws.com/data/a.abran/ref-2375/789.pdf	True	1	8	http://publicationslist.org.s3.amazonaws.com/data/a.abran/ref-2375/789.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOSMIC-FFP%2B(ISO%2B19761)%2BSoftware%2Bsize%2Bmeasurement:%2BState%2Bof%2Bthe%2Bart%2B2004%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=A00rDlHMQXgJ&ei=917wZbDHE_-uy9YP79mGwAQ&json=	/scholar?q=related:A00rDlHMQXgJ:scholar.google.com/&scioq=COSMIC-FFP+(ISO+19761)+Software+size+measurement:+State+of+the+art+2004&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:A00rDlHMQXgJ:scholar.google.com/&output=cite&scirp=0&hl=en	This paper presents the state of the art of the new international standard ISO/IEC 19761,  the Cosmic-FFP method for functional size measurement, and its future perspective.  The  ISO/IEC 19761:2003 standard for COSMIC-FFP can be purchased directly online from ISO  at www.iso.ch. * The COSMIC Implementation Guide for ISO 19761 can be downloaded free-of-charge  from: www.lrgl.uqam.ca/cosmic-ffp/manual.htm	Abran, A and Meli, R and Symons, C	abran2004cosmic	Software Measurement European Forum--SMEF	NA	NA	NA	NA	NA	NA	28--30	inproceedings	2004	NA	NA	COSMIC-FFP (ISO 19761) Software size measurement: State of the art 2004	Software …	NA
[1, 3, 4, 6, 31]	['']	NA	Publication	http://www.dspace.dtu.ac.in:8080/jspui/bitstream/repository/14929/1/Thesis%20Report.pdf	True	1	0	http://www.dspace.dtu.ac.in:8080/jspui/handle/repository/14929	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOST%2BESTIMATION%2BMODEL%2BFOR%2BAGILE%2BSOFTWARE%2BDEVELOPMENT%2BPROJECTS%2BUSING%2BEXPLORATORY%2BFACTOR%2BANALYSIS%2BAND%2BCONSTRAINT%2B%25E2%2580%25A6%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=jaDT0B4FkTAJ&ei=Ghq6ZZmYOITHy9YP_aOHcA&json=	/scholar?q=related:jaDT0B4FkTAJ:scholar.google.com/&scioq=COST+ESTIMATION+MODEL+FOR+AGILE+SOFTWARE+DEVELOPMENT+PROJECTS+USING+EXPLORATORY+FACTOR+ANALYSIS+AND+CONSTRAINT+%E2%80%A6&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:jaDT0B4FkTAJ:scholar.google.com/&output=cite&scirp=0&hl=en	Agile software development has been attached much importance as a new software engineering methodology as it emphasizes on good communication between the developers, the rapid delivery of software, and change on demand. At early stages of software development, effort must be estimated to come up with a planned schedule and budget. From the Software Measurement point-of-view not every metrics and methods from conventional lifecycle models can be used without changes. In the recent past researchers	GARG, SAKSHI	garg2016cost	NA	NA	NA	NA	NA	NA	NA	NA	phdthesis	2016	NA	NA	COST ESTIMATION MODEL FOR AGILE SOFTWARE DEVELOPMENT PROJECTS USING EXPLORATORY FACTOR ANALYSIS AND CONSTRAINT PROGRAMMING APPROACH FACTOR ANALYSIS AND CONSTRAINT PROGRAMMING APPROACH	NA	NA
[4]	['OJ1AodEAAAAJ', '']	/scholar?cites=6610193388020585284&as_sdt=2005&sciodt=0,5&hl=en	Publication	https://www.researchgate.net/profile/Ayman-Odeh-2/publication/332864085_An_Online_Course_File_Management_System_OCFMS/links/5ccdcec1458515712e927e5c/An-Online-Course-File-Management-System-OCFMS.pdf	True	1	3	https://www.researchgate.net/profile/Ayman-Odeh-2/publication/332864085_An_Online_Course_File_Management_System_OCFMS/links/5ccdcec1458515712e927e5c/An-Online-Course-File-Management-System-OCFMS.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCOURSE%2BFILE%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=RFOaNd0fvFsJ&ei=dmi6ZbWEA-jSy9YP4am1oAs&json=	/scholar?q=related:RFOaNd0fvFsJ:scholar.google.com/&scioq=COURSE+FILE&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:RFOaNd0fvFsJ:scholar.google.com/&output=cite&scirp=0&hl=en	course file, the system will notify course file owner (instructor) about all notes and remarks;  in this case instructor must do the needed correction and modification for his/her course file. -	Odeh, Ayman Hussein and Odeh, Hussein Ayman	odeh2019online	NA	NA	International Journal of Simulation: Systems, Science \& Technology	NA	NA	2	NA	9--1	article	2019	NA	NA	An Online Course File Management System (OCFMS)	… Journal of Simulation: Systems, Science & …	20
[4, 5, 6, 31, 33]	['']	/scholar?cites=1290104999723838448&as_sdt=2005&sciodt=0,5&hl=en	Publication	http://csi.ufac.br/academicUploads/tra1570048738.pdf	True	1	2	http://csi.ufac.br/academicUploads/tra1570048738.pdf	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DCURSO%2BDE%2BBACHARELADO%2BEM%2BSISTEMAS%2BDE%2BINFORMA%25C3%2587%25C3%2583O%26hl%3Den%26as_sdt%3D0,5&citilm=1&update_op=library_add&info=8Kt-d6lf5xEJ&ei=AM0BZtWsE9Gcy9YPk4yogAU&json=	/scholar?q=related:8Kt-d6lf5xEJ:scholar.google.com/&scioq=CURSO+DE+BACHARELADO+EM+SISTEMAS+DE+INFORMA%C3%87%C3%83O&hl=en&as_sdt=0,5	/scholar?hl=en&q=info:8Kt-d6lf5xEJ:scholar.google.com/&output=cite&scirp=0&hl=en	RESUMO A capacidade de processar e determinar computacionalmente o sentimento expresso em texto é uma enorme vantagem competitiva para organizações, afinal, entre várias aplicações, torna-se possível processar e quantificar o sentimento expresso nos feedbacks de clientes em comentários e publicações feitas pelas redes sociais acerca de produtos, serviços e ainda outras relações comerciais. Nesse contexto, esse trabalho propõe avaliar o desempenho de três algoritmos de classificação–Naive	DE, PLANOS DE ENSINO DO CURSO	debacharelado	NA	NA	NA	NA	NA	NA	NA	NA	article	NA	NA	NA	BACHARELADO EM SISTEMAS DE INFORMA{\c{C}}{\~A}O	NA	NA
[4, 33]	['x_GUF9oAAAAJ']	/scholar?cites=4405059645438840656&as_sdt=5,33&sciodt=0,33&hl=en	Publication	NA	True	1	5	https://link.springer.com/article/10.1007/s10664-013-9246-z	PublicationSource.PUBLICATION_SEARCH_SNIPPET	/citations?hl=en&xsrf=&continue=/scholar%3Fq%3DAn%2Bevaluation%2Bof%2Bthe%2Bstatistical%2Bconvertibility%2Bof%2BFunction%2BPoints%2Binto%2BCOSMIC%2BFunction%2BPoints%26hl%3Den%26as_sdt%3D0,33&citilm=1&update_op=library_add&info=UE_KlGjqIT0J&ei=O3XcZYjmCfXMy9YPpY2Q0A8&json=	/scholar?q=related:UE_KlGjqIT0J:scholar.google.com/&scioq=An+evaluation+of+the+statistical+convertibility+of+Function+Points+into+COSMIC+Function+Points&hl=en&as_sdt=0,33	/scholar?hl=en&q=info:UE_KlGjqIT0J:scholar.google.com/&output=cite&scirp=0&hl=en	Since the introduction of COSMIC Function Points, the problem of converting historical data measured using traditional Function Points into COSMIC measures have arisen. To this end, several researchers have investigated the possibility of identifying the relationship between the two measures by means of statistical methods. This paper aims at improving statistical convertibility of Function Points into COSMIC Function Points by improving previous work with respect to aspects—like outlier identification and exclusion, model non-linearity	Lavazza, Luigi	lavazza2014evaluation	NA	NA	Empirical Software Engineering	NA	NA	NA	NA	1075--1110	article	2014	Springer	NA	An evaluation of the statistical convertibility of Function Points into COSMIC Function Points	Empirical Software Engineering	19
